availability,year,url,zip,shp,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize,detail1,detail2
大分県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_44_GML.zip,A19s-05_44_GML.zip,A19s_17_04_44.shp,,,,,,,,,CP932,,4612,,産業,
大分県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_44_GML.zip,A19s-00_44_GML.zip,A19s_12_01_44.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
大分県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_44_GML.zip,A19s-00_44_GML.zip,A19s_12_02_44.shp,,,,,,,,,CP932,,4612,,都市基盤1,
大分県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_44_GML.zip,A19s-00_44_GML.zip,A19s_12_03_44.shp,,,,,,,,,CP932,,4612,,都市基盤2,
大分県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_44_GML.zip,A19s-00_44_GML.zip,A19s_12_04_44.shp,,,,,,,,,CP932,,4612,,産業,
大分県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_44_GML.zip,A19s-95_44_GML.zip,A19s_07_01_44.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
大分県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_44_GML.zip,A19s-95_44_GML.zip,A19s_07_02_44.shp,,,,,,,,,CP932,,4612,,都市基盤1,
大分県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_44_GML.zip,A19s-95_44_GML.zip,A19s_07_03_44.shp,,,,,,,,,CP932,,4612,,都市基盤2,
大分県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_44_GML.zip,A19s-95_44_GML.zip,A19s_07_04_44.shp,,,,,,,,,CP932,,4612,,産業,
宮崎県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_45_GML.zip,A19s-10_45_GML.zip,A19s_22_01_45.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
宮崎県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_45_GML.zip,A19s-10_45_GML.zip,A19s_22_02_45.shp,,,,,,,,,CP932,,4612,,都市基盤1,
宮崎県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_45_GML.zip,A19s-10_45_GML.zip,A19s_22_03_45.shp,,,,,,,,,CP932,,4612,,都市基盤2,
宮崎県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_45_GML.zip,A19s-10_45_GML.zip,A19s_22_04_45.shp,,,,,,,,,CP932,,4612,,産業,
宮崎県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_45_GML.zip,A19s-05_45_GML.zip,A19s_17_01_45.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
宮崎県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_45_GML.zip,A19s-05_45_GML.zip,A19s_17_02_45.shp,,,,,,,,,CP932,,4612,,都市基盤1,
宮崎県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_45_GML.zip,A19s-05_45_GML.zip,A19s_17_03_45.shp,,,,,,,,,CP932,,4612,,都市基盤2,
宮崎県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_45_GML.zip,A19s-05_45_GML.zip,A19s_17_04_45.shp,,,,,,,,,CP932,,4612,,産業,
宮崎県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_45_GML.zip,A19s-00_45_GML.zip,A19s_12_01_45.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
宮崎県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_45_GML.zip,A19s-00_45_GML.zip,A19s_12_02_45.shp,,,,,,,,,CP932,,4612,,都市基盤1,
宮崎県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_45_GML.zip,A19s-00_45_GML.zip,A19s_12_03_45.shp,,,,,,,,,CP932,,4612,,都市基盤2,
宮崎県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_45_GML.zip,A19s-00_45_GML.zip,A19s_12_04_45.shp,,,,,,,,,CP932,,4612,,産業,
宮崎県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_45_GML.zip,A19s-95_45_GML.zip,A19s_07_01_45.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
宮崎県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_45_GML.zip,A19s-95_45_GML.zip,A19s_07_02_45.shp,,,,,,,,,CP932,,4612,,都市基盤1,
宮崎県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_45_GML.zip,A19s-95_45_GML.zip,A19s_07_03_45.shp,,,,,,,,,CP932,,4612,,都市基盤2,
宮崎県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_45_GML.zip,A19s-95_45_GML.zip,A19s_07_04_45.shp,,,,,,,,,CP932,,4612,,産業,
鹿児島県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_46_GML.zip,A19s-10_46_GML.zip,A19s_22_01_46.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
鹿児島県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_46_GML.zip,A19s-10_46_GML.zip,A19s_22_02_46.shp,,,,,,,,,CP932,,4612,,都市基盤1,
鹿児島県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_46_GML.zip,A19s-10_46_GML.zip,A19s_22_03_46.shp,,,,,,,,,CP932,,4612,,都市基盤2,
鹿児島県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_46_GML.zip,A19s-10_46_GML.zip,A19s_22_04_46.shp,,,,,,,,,CP932,,4612,,産業,
鹿児島県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_46_GML.zip,A19s-05_46_GML.zip,A19s_17_01_46.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
鹿児島県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_46_GML.zip,A19s-05_46_GML.zip,A19s_17_02_46.shp,,,,,,,,,CP932,,4612,,都市基盤1,
鹿児島県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_46_GML.zip,A19s-05_46_GML.zip,A19s_17_03_46.shp,,,,,,,,,CP932,,4612,,都市基盤2,
鹿児島県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_46_GML.zip,A19s-05_46_GML.zip,A19s_17_04_46.shp,,,,,,,,,CP932,,4612,,産業,
鹿児島県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_46_GML.zip,A19s-00_46_GML.zip,A19s_12_01_46.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
鹿児島県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_46_GML.zip,A19s-00_46_GML.zip,A19s_12_02_46.shp,,,,,,,,,CP932,,4612,,都市基盤1,
鹿児島県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_46_GML.zip,A19s-00_46_GML.zip,A19s_12_03_46.shp,,,,,,,,,CP932,,4612,,都市基盤2,
鹿児島県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_46_GML.zip,A19s-00_46_GML.zip,A19s_12_04_46.shp,,,,,,,,,CP932,,4612,,産業,
鹿児島県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_46_GML.zip,A19s-95_46_GML.zip,A19s_07_01_46.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
鹿児島県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_46_GML.zip,A19s-95_46_GML.zip,A19s_07_02_46.shp,,,,,,,,,CP932,,4612,,都市基盤1,
鹿児島県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_46_GML.zip,A19s-95_46_GML.zip,A19s_07_03_46.shp,,,,,,,,,CP932,,4612,,都市基盤2,
鹿児島県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_46_GML.zip,A19s-95_46_GML.zip,A19s_07_04_46.shp,,,,,,,,,CP932,,4612,,産業,
