availability,year,url,zip,shp,altdir,source,encoding,qml,epsg,filesize
大阪府,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_27_GML.zip,A17-701001_27_GML.zip,A17-701001_27_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
兵庫県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_28_GML.zip,A17-17_28.zip,A17-17_28.shp,A17-17_28_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
兵庫県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_28_GML.zip,A17-16_28.zip,A17-16_28.shp,A17-16_28_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
兵庫県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_28_GML.zip,A17-070402_28_GML.zip,A17-070402_28_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
兵庫県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_28_GML.zip,A17-051001_28_GML.zip,A17-051001_28_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
兵庫県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_28_GML.zip,A17-001001_28_GML.zip,A17-001001_28_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
兵庫県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_28_GML.zip,A17-951001_28_GML.zip,A17-951001_28_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
兵庫県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_28_GML.zip,A17-901001_28_GML.zip,A17-901001_28_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
兵庫県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_28_GML.zip,A17-851001_28_GML.zip,A17-851001_28_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
兵庫県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_28_GML.zip,A17-801001_28_GML.zip,A17-801001_28_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
兵庫県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_28_GML.zip,A17-751001_28_GML.zip,A17-751001_28_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
兵庫県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_28_GML.zip,A17-701001_28_GML.zip,A17-701001_28_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
奈良県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_29_GML.zip,A17-17_29.zip,A17-17_29.shp,A17-17_29_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
奈良県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_29_GML.zip,A17-16_29.zip,A17-16_29.shp,A17-16_29_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
奈良県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_29_GML.zip,A17-070402_29_GML.zip,A17-070402_29_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
奈良県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_29_GML.zip,A17-051001_29_GML.zip,A17-051001_29_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
奈良県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_29_GML.zip,A17-001001_29_GML.zip,A17-001001_29_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
奈良県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_29_GML.zip,A17-951001_29_GML.zip,A17-951001_29_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
奈良県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_29_GML.zip,A17-901001_29_GML.zip,A17-901001_29_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
奈良県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_29_GML.zip,A17-851001_29_GML.zip,A17-851001_29_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
奈良県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_29_GML.zip,A17-801001_29_GML.zip,A17-801001_29_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
奈良県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_29_GML.zip,A17-751001_29_GML.zip,A17-751001_29_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
奈良県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_29_GML.zip,A17-701001_29_GML.zip,A17-701001_29_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
和歌山県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_30_GML.zip,A17-17_30.zip,A17-17_30.shp,A17-17_30_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
和歌山県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_30_GML.zip,A17-16_30.zip,A17-16_30.shp,A17-16_30_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
和歌山県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_30_GML.zip,A17-070402_30_GML.zip,A17-070402_30_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
和歌山県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_30_GML.zip,A17-051001_30_GML.zip,A17-051001_30_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
和歌山県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_30_GML.zip,A17-001001_30_GML.zip,A17-001001_30_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
和歌山県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_30_GML.zip,A17-951001_30_GML.zip,A17-951001_30_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
和歌山県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_30_GML.zip,A17-901001_30_GML.zip,A17-901001_30_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
和歌山県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_30_GML.zip,A17-851001_30_GML.zip,A17-851001_30_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
和歌山県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_30_GML.zip,A17-801001_30_GML.zip,A17-801001_30_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
和歌山県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_30_GML.zip,A17-751001_30_GML.zip,A17-751001_30_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
和歌山県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_30_GML.zip,A17-701001_30_GML.zip,A17-701001_30_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鳥取県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_31_GML.zip,A17-17_31.zip,A17-17_31.shp,A17-17_31_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
鳥取県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_31_GML.zip,A17-16_31.zip,A17-16_31.shp,A17-16_31_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
鳥取県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_31_GML.zip,A17-070402_31_GML.zip,A17-070402_31_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鳥取県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_31_GML.zip,A17-051001_31_GML.zip,A17-051001_31_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鳥取県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_31_GML.zip,A17-001001_31_GML.zip,A17-001001_31_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鳥取県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_31_GML.zip,A17-951001_31_GML.zip,A17-951001_31_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鳥取県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_31_GML.zip,A17-901001_31_GML.zip,A17-901001_31_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鳥取県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_31_GML.zip,A17-851001_31_GML.zip,A17-851001_31_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鳥取県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_31_GML.zip,A17-801001_31_GML.zip,A17-801001_31_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鳥取県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_31_GML.zip,A17-751001_31_GML.zip,A17-751001_31_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鳥取県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_31_GML.zip,A17-701001_31_GML.zip,A17-701001_31_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
島根県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_32_GML.zip,A17-17_32.zip,A17-17_32.shp,A17-17_32_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
島根県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_32_GML.zip,A17-16_32.zip,A17-16_32.shp,A17-16_32_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
島根県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_32_GML.zip,A17-070402_32_GML.zip,A17-070402_32_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
島根県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_32_GML.zip,A17-051001_32_GML.zip,A17-051001_32_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
島根県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_32_GML.zip,A17-001001_32_GML.zip,A17-001001_32_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
島根県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_32_GML.zip,A17-951001_32_GML.zip,A17-951001_32_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
島根県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_32_GML.zip,A17-901001_32_GML.zip,A17-901001_32_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
島根県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_32_GML.zip,A17-851001_32_GML.zip,A17-851001_32_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
島根県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_32_GML.zip,A17-801001_32_GML.zip,A17-801001_32_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
島根県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_32_GML.zip,A17-751001_32_GML.zip,A17-751001_32_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
島根県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_32_GML.zip,A17-701001_32_GML.zip,A17-701001_32_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岡山県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_33_GML.zip,A17-17_33.zip,A17-17_33.shp,A17-17_33_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
岡山県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_33_GML.zip,A17-16_33.zip,A17-16_33.shp,A17-16_33_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
岡山県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_33_GML.zip,A17-070402_33_GML.zip,A17-070402_33_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岡山県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_33_GML.zip,A17-051001_33_GML.zip,A17-051001_33_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岡山県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_33_GML.zip,A17-001001_33_GML.zip,A17-001001_33_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岡山県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_33_GML.zip,A17-951001_33_GML.zip,A17-951001_33_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岡山県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_33_GML.zip,A17-901001_33_GML.zip,A17-901001_33_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岡山県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_33_GML.zip,A17-851001_33_GML.zip,A17-851001_33_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岡山県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_33_GML.zip,A17-801001_33_GML.zip,A17-801001_33_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岡山県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_33_GML.zip,A17-751001_33_GML.zip,A17-751001_33_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岡山県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_33_GML.zip,A17-701001_33_GML.zip,A17-701001_33_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
広島県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_34_GML.zip,A17-17_34.zip,A17-17_34.shp,A17-17_34_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
広島県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_34_GML.zip,A17-16_34.zip,A17-16_34.shp,A17-16_34_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
広島県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_34_GML.zip,A17-070402_34_GML.zip,A17-070402_34_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
広島県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_34_GML.zip,A17-051001_34_GML.zip,A17-051001_34_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
広島県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_34_GML.zip,A17-001001_34_GML.zip,A17-001001_34_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
広島県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_34_GML.zip,A17-951001_34_GML.zip,A17-951001_34_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
広島県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_34_GML.zip,A17-901001_34_GML.zip,A17-901001_34_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
広島県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_34_GML.zip,A17-851001_34_GML.zip,A17-851001_34_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
広島県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_34_GML.zip,A17-801001_34_GML.zip,A17-801001_34_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
広島県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_34_GML.zip,A17-751001_34_GML.zip,A17-751001_34_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
広島県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_34_GML.zip,A17-701001_34_GML.zip,A17-701001_34_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山口県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_35_GML.zip,A17-17_35.zip,A17-17_35.shp,A17-17_35_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
山口県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_35_GML.zip,A17-16_35.zip,A17-16_35.shp,A17-16_35_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
山口県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_35_GML.zip,A17-070402_35_GML.zip,A17-070402_35_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山口県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_35_GML.zip,A17-051001_35_GML.zip,A17-051001_35_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山口県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_35_GML.zip,A17-001001_35_GML.zip,A17-001001_35_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山口県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_35_GML.zip,A17-951001_35_GML.zip,A17-951001_35_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山口県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_35_GML.zip,A17-901001_35_GML.zip,A17-901001_35_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山口県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_35_GML.zip,A17-851001_35_GML.zip,A17-851001_35_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山口県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_35_GML.zip,A17-801001_35_GML.zip,A17-801001_35_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山口県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_35_GML.zip,A17-751001_35_GML.zip,A17-751001_35_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山口県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_35_GML.zip,A17-701001_35_GML.zip,A17-701001_35_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
徳島県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_36_GML.zip,A17-17_36.zip,A17-17_36.shp,A17-17_36_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
徳島県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_36_GML.zip,A17-16_36.zip,A17-16_36.shp,A17-16_36_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
徳島県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_36_GML.zip,A17-070402_36_GML.zip,A17-070402_36_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
徳島県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_36_GML.zip,A17-051001_36_GML.zip,A17-051001_36_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
徳島県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_36_GML.zip,A17-001001_36_GML.zip,A17-001001_36_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
徳島県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_36_GML.zip,A17-951001_36_GML.zip,A17-951001_36_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
